PropertyID,Address,City,State,ZipCode,Type,Price,SquareFeet,Bedrooms,Bathrooms,AgentID
P000981,7807 Murphy Crossroad Ave,Sacramento,CA,80204,Commercial,1786391,21582,,6,A00060
P000982,4783 Jerry Center Pl,Long Beach,CA,19112,Residential,969158,4767,6,2,A00032
P000983,6325 Shannon Ford Ter,NASHVILLE,TN,23459,Commercial,1783277,36086,,5,A00106
P000984,7901 Love Valleys Ln,Atlanta ,GA,85002,Commercial,1664503,13738,,3,A00152
P000985,6821 marilyn courts way,COLORADO SPRINGS,CO,90802,Residential,1865152,1306,1,5,A00039
P000986,9938 RENEE KEY DR,Baltimore,MD,78203,Residential,297536,3880,1,3,A00007
P000987,3113 Christian Squares Rd,Detroit,MI,32202,Residential,1648781,5336,6,2,A00049
P000988,5933 Robert Locks Pl,Colorado Springs,CO,75204,Residential,1105611,1073,4,2,A00055
P000989,8824 Carter Ports Ter,INDIANAPOLIS,IN,87105,Residential,1615827,,2,5,A00156
P000990,1848 Green Drive Ln,Tucson,AZ,68110,Residential,456909,3791,4,4,A00148
P000991,9156 Jackie Pine Ct,Raleigh,NC,30301,Residential,1688379,4463,4,5,A00090
P000992,1810 Stephen Course St,Baltimore,MD,37201,Commercial,1679544,41754,,8,A00060
P000993,5139 Gilmore Common Ave,Jacksonville,FL,75206,Commercial,1423580,30269,,8,A00041
P000994,3453 Day Park Blvd,DETROIT,MI,30306,Residential,1120206,3045,2,2,A00055
P000995,3174 Maria Mews Dr,Miami,FL,38106,Commercial,894230,7207,,1,A00058
P000996,7256 West Lakes Rd,Miami,FL,38109,Commercial,1925989,1650,,9,A00038
P000997,6952 Michelle Corner Ct,Colorado Springs,CO,21208,Commercial,1874510,31714,,9,A00059
P000998,1485 Johnson Shore St,Fort Worth,TX,89107,Residential,1473499,5394,4,4,A00150
P000999,7934 Martinez Orchard Ter,Boston,MA,40208,Residential,1563529,820,3,4,A00061
P001000,6850 peggy parkways dr,Mesa,AZ,87103,Residential,1946068,3950,1,5,A00114
P001001,8586 Torres Shoals Ln,Raleigh,NC,21208,Commercial,465290,26408,,5,A00055
P001002,1233 JESSICA PORT DR,Denver,CO,2102,Commercial,986675,47231,,4,A00112
P001003,5364 Angela Isle Pl,Atlanta,GA,27607,Residential,1623406,660,,5,A00148
P001004,5283 norris mills dr,New York,NY,32204,Residential,870745,4501,6,3,A00104
P001005,3855 Michael Plains St,Albuquerque,NM,76104,Commercial,701177,27016,,1,A00140
P001006,6806 Angela Knoll Ct,portland,OR,33128,Commercial,262417,30004,,3,A00103
P001007,2505 Mark Springs Ter,Detroit,MI,78204,Residential,1741803,3098,6,2,A00056
P001008,2941 Sherry Track St,COLORADO SPRINGS,CO,76103,Commercial,1390372,38087,,8,A00121
P001009,678 Amanda Spurs Ave,Omaha,NE,85203,Residential,125017,671,1,3,A00039
P001010,7782 Robertson Prairie Way,Charlotte,NC,28209,Residential,1433504,2266,4,4,A00001
P001011,3606 Campbell Oval Way,Mesa,AZ,43210,Residential,680766,2592,5,2,A00026
P001012,4144 Callahan Garden Ct,Charlotte,NC,28205,Commercial,1123577,,,5,A00131
P001013,8222 Harrell Creek Pl,Seattle,WA,64106,Commercial,1850927,22607,,6,A00116
P001014,5353 Renee Ridges Ave,Sacramento,CA,53204,Commercial,213463,35674,,6,A00068
P001015,6621 Helen Lights Rd,Miami,FL,87102,Commercial,1868249,36508,,10,A00130
P001016,6025 Daniel Falls Way,Fresno,CA,77002,Commercial,1948077,21601,,2,A00115
P001017,1837 Victoria Pines Pl,FRESNO,CA,30307,Residential,1467632,,6,2,A00061
P001018,5560 Michele Islands Rd,Virginia Beach,VA,53203,Residential,1453491,1003,5,2,A00059
P001019,5918 LAURA RIDGE DR,Las Vegas,NV,90804,Commercial,572394,3772,,1,A00065
P001020,5632 DAWSON STREETS TER,KANSAS CITY,MO,38107,Commercial,959929,38964,,9,A00155
P001021,3678 BURTON WAYS AVE,Sacramento,CA,97204,Commercial,1358782,20552,,4,A00058
P001022,8855 paul mission st,Las Vegas,NV,75203,Residential,1455314,4508,4,4,A00093
P001023,3489 Hall Fords Ave,Omaha,NE,60611,Residential,569694,4131,6,4,A00018
P001024,3710 William Viaduct Rd,Milwaukee,WI,64101,Commercial,1563546,16988,,9,A00073
P001025,1371 Thomas Ridge Pl,tucson,AZ,10001,Residential,1370040,3920,6,5,A00014
P001026,2308 Jaime Stream St,Sacramento,CA,78207,Residential,407334,4947,4,3,A00048
P001027,8895 Jared Plains St,Portland,OR,64102,Commercial,744568,2198,,6,A00042
P001028,4678 Baker Corner Ct,virginia beach,VA,94110,Commercial,1001115,44958,,3,A00051
P001029,8750 robertson wells dr,Philadelphia,PA,90807,Commercial,1633202,18371,,7,A00029
P001030,2407 Flores Crest Blvd,FORT WORTH,TX,85210,Commercial,1138434,9598,,6,A00100
P001031,765 Jimenez Fords Ct,Fresno,CA,33125,Commercial,363942,20991,,3,A00114
P001032,7545 Shelby Lake Rd,Mesa,AZ,94101,Residential,1022340,2245,6,3,A00113
P001033,9932 Anthony Mountain St,Columbus,OH,37208,Commercial,287659,46613,,8,A00041
P001034,6911 Johnson Mall Ave,phoenix,AZ,64110,Commercial,1475316,3678,,3,A00008
P001035,2107 Le Prairie Rd,Memphis,TN,90002,Commercial,1782717,43751,,8,A00016
P001036,7335 WILLIAMS RUE RD,San Diego,CA,92104,Commercial,860725,31274,,2,A00108
P001037,4807 Christopher Avenue Ln,VIRGINIA BEACH,VA,46202,Residential,723027,5745,5,1,A00124
P001038,3863 Dunlap Cove St,New York,NY,92107,Commercial,1056249,,,8,A00117
P001039,8835 Joan Trail Pl,Colorado Springs,CO,27602,Commercial,409209,17330,,3,A00034
P001040,6637 Johnson Extension Ln,Albuquerque,NM,38109,Residential,417046,1585,4,3,A00130
P001041,9357 Case Throughway Ter,Atlanta,GA,76102,Residential,373001,2770,3,1,A00004
P001042,8720 STANLEY STREETS PL,Miami,FL,90005,Residential,594606,4434,3,5,A00084
P001043,4663 Mcclure Park Ln,Boston,MA,90011,Residential,1890981,4956,6,2,A00075
P001044,550 Wilson Locks Pl,Portland,OR,23453,Residential,1714095,5642,4,2,A00099
P001045,8997 Rhonda Island Dr,San Diego,CA,30302,Commercial,971003,34634,,,A00155
P001046,8215 Murphy Mission Blvd,tucson,AZ,94107,Residential,711016,5746,3,1,A00031
P001047,6525 Melanie Squares Ter,Atlanta,GA,21202,Commercial,819534,7326,,4,A00115
P001048,3035 Jennifer Forge St,Portland,OR,76104,Residential,1039600,3631,3,5,A00153
P001049,1548 Steven Crescent Ct,Baltimore,MD,90806,Residential,1757592,3575,5,3,A00151
P001050,5906 Michelle Estate Way,phoenix,AZ,40203,Commercial,1253169,29236,,9,A00109
P001051,1921 Andrew Ville Way,Indianapolis,IN,80211,Commercial,555088,17351,,,A00022
P001052,8773 Matthew Meadows Ter,Las Vegas,NV,32202,Residential,1995779,1008,5,2,A00102
P001053,9627 Cervantes Summit Pl,Detroit,MI,89107,Residential,878638,,5,,A00132
P001054,2547 Patterson Port Way,nashville,TN,78705,Commercial,1859633,44369,,3,A00070
P001055,8366 Moore Freeway Way,Nashville,TN,46201,Commercial,462659,5632,,4,A00019
P001056,492 Collins Isle Dr,Fort Worth,TX,94105,Residential,1047138,,3,4,A00014
P001057,4179 Christina Canyon Blvd,San Diego,CA,28207,Residential,1167629,1875,2,4,A00076
P001058,4880 Tamara Landing Blvd,Kansas City ,MO,87102,Commercial,1474663,16878,,7,A00061
P001059,2089 Lee Passage Way,Raleigh,NC,90004,Residential,904603,5412,5,5,A00103
P001060,8820 David Place Blvd,Jacksonville,FL,38105,Commercial,1045022,3114,,10,A00054
P001061,4906 LAURIE MANORS WAY,San Antonio,TX,23457,Commercial,1869275,31954,,3,A00034
P001062,6465 Jackson Islands Way,Dallas,TX,98102,Residential,332920,3045,4,4,A00092
P001063,6061 Bell Centers St,Chicago,IL,75201,Residential,921439,3178,1,1,A00122
P001064,1569 Daniel Hill Ct,Kansas City,MO,78717,Commercial,335080,31527,,5,A00040
P001065,579 David Underpass Ct,Houston,TX,48208,Commercial,1296632,1583,,1,A00144
P001066,9839 Miller Forest Rd,dallas,TX,10005,Commercial,1796420,26991,,1,A00053
P001067,7764 Hubbard Extension Blvd,LOS ANGELES,CA,27603,Commercial,1898328,24214,,4,A00057
P001068,4003 Cheryl Run Ln,Nashville,TN,21212,Commercial,382937,7970,,,A00049
P001069,4140 Johnson Stream Dr,Louisville,KY,85705,Commercial,946940,41675,,8,A00081
P001070,3550 Linda Fork Rd,MEMPHIS,TN,98103,Residential,424432,,6,4,A00080
P001071,9839 Kevin Vista Pl,San Francisco,CA,76102,Commercial,702089,38094,,4,A00106
P001072,555 Donna Fields Ter,San Diego,CA,60611,Residential,1279138,3732,1,2,A00057
P001073,2828 Bonnie Corners Pl,Las Vegas,NV,80211,Residential,919341,2185,2,2,A00021
P001074,4025 Ho Shore Ct,DETROIT,MI,30308,Commercial,1286918,7089,,9,A00044
P001075,9904 Alexander Avenue Ct,Virginia Beach,VA,78703,Commercial,826675,9183,,9,A00088
P001076,5054 Benson Lake St,Louisville,KY,89105,Commercial,1220882,,,2,A00014
P001077,4882 Maria Loaf Ct,Atlanta ,GA,19103,Residential,1444536,3338,4,4,A00030
P001078,4931 Nguyen Road Ave,Memphis,TN,97212,Residential,322318,5600,2,5,A00001
P001079,2831 Wendy Haven Rd,Charlotte,NC,85002,Commercial,500254,35695,,1,A00034
P001080,4353 Darren Square Ter,San Antonio,TX,53204,Commercial,602341,45432,,1,A00144
P001081,329 James Mount Pl,Louisville,KY,33101,Commercial,1368491,25154,,7,A00011
P001082,1700 Solomon Orchard Ct,Columbus,OH,37205,Commercial,1036455,,,1,A00021
P001083,400 Mckenzie Island Ln,FORT WORTH,TX,90001,Commercial,1063349,10358,,8,A00100
P001084,1667 Perez Stravenue Ct,VIRGINIA BEACH,VA,92104,Residential,207269,873,4,3,A00015
P001085,2159 Lewis Drive Ct,Memphis,TN,19113,Residential,156516,2390,6,2,A00090
P001086,3370 Jessica Views Rd,Los Angeles,CA,48210,Commercial,580084,38873,,10,A00098
P001087,5513 Brown Prairie Ave,Kansas City,MO,33130,Commercial,1152205,35584,,7,A00100
P001088,7451 Leach Well Way,Chicago,IL,2109,Residential,101570,4248,6,4,A00053
P001089,7688 Allison Courts Ct,Baltimore,MD,46208,Residential,587904,1886,3,4,A00008
P001090,9113 Jerome Way Ct,PORTLAND,OR,78202,Residential,465281,1126,3,5,A00006
P001091,6736 Robert Plains St,Memphis,TN,32099,Commercial,1561104,30416,,1,A00079
P001092,7179 Hayes Fields Ct,Sacramento,CA,21207,Residential,1544906,5258,,4,A00138
P001093,9681 David Village Ter,Colorado Springs,CO,27606,Residential,206291,2435,,,A00023
P001094,6674 Park Neck St,San Antonio,TX,28202,Residential,386622,4092,1,5,A00060
P001095,6579 Wayne Court Ter,PORTLAND,OR,75210,Commercial,995492,35968,,2,A00088
P001096,7871 Samuel Meadows Ct,phoenix,AZ,53204,Commercial,513985,42658,,5,A00063
P001097,1043 Beth Summit Rd,Boston,MA,68106,Residential,594898,2735,2,1,A00136
P001098,3301 Vega Coves Dr,Denver,CO,21206,Residential,1726817,1160,3,2,A00085
P001099,9273 Boone Mountain Way,philadelphia,PA,95815,Residential,1434384,4611,5,3,A00125
P001100,4316 Richard Meadow Dr,Columbus,OH,10005,Residential,1626812,4915,4,,A00093
P001101,6296 BRITTANY ISLANDS WAY,Portland,OR,38107,Commercial,571382,35159,,2,A00106
P001102,2424 Wagner Road St,Philadelphia,PA,38105,Commercial,452634,,,4,A00137
P001103,4624 Dean Green Ave,Boston,MA,90011,Residential,1133074,1443,4,5,A00011
P001104,8394 Matthew Lodge St,Portland,OR,85002,Commercial,826498,,,,A00014
P001105,4512 Vazquez Crest Blvd,Charlotte,NC,85709,Residential,711582,4180,6,3,A00127
P001106,8558 Garcia Tunnel St,Portland,OR,64105,Residential,1783592,3600,,1,A00016
P001107,3140 Kenneth Turnpike Blvd,KANSAS CITY,MO,78207,Residential,1583456,4995,1,1,A00132
P001108,6387 Ho Shoal Ln,Colorado Springs,CO,32208,Residential,702542,693,3,5,A00087
P001109,1258 Smith Extensions Pl,Long Beach,CA,32202,Commercial,394093,27139,,5,A00054
P001110,2653 Fuentes Parkways Ter,Denver,CO,30302,Commercial,1297518,25534,,7,A00045
P001111,2081 VARGAS SQUARE ST,Nashville,TN,90005,Residential,1113852,4766,5,4,A00017
P001112,9340 Paige Common Rd,Tucson,AZ,97209,Commercial,1509921,13862,,4,A00137
P001113,134 CHRISTIAN STATION ST,Raleigh,NC,60606,Residential,1210871,3357,2,,A00084
P001114,4061 Spencer Plaza Way,Kansas City,MO,2101,Residential,260551,3065,,2,A00114
P001115,9427 Campbell Station Dr,Portland,OR,75205,Residential,975298,5081,5,3,A00010
P001116,8482 Robert Field Way,Phoenix,AZ,2103,Commercial,713930,9906,,4,A00096
P001117,8629 Allen Junctions Ln,Denver,CO,90004,Residential,1062817,,3,2,A00121
P001118,3754 Lee Mission Dr,Atlanta,GA,48205,Residential,581259,4538,6,3,A00002
P001119,9999 Williams Route Ln,Los Angeles,CA,43209,Residential,1693211,2382,4,5,A00009
P001120,8868 WATKINS FORK DR,Austin,TX,33129,Residential,1908920,1867,5,3,A00046
P001121,2227 Aaron Fields Ln,Philadelphia,PA,77007,Commercial,1608889,17848,,7,A00074
P001122,6216 Barrera Green Pl,Omaha,NE,60608,Commercial,659426,38815,,6,A00117
P001123,5936 Briana View Way,Fort Worth,TX,53209,Residential,781724,2054,4,4,A00100
P001124,655 Allison Lane St,Memphis,TN,85204,Residential,1779680,4589,5,3,A00047
P001125,7899 Miller Plains Dr,Phoenix,AZ,95817,Residential,1334712,,3,5,A00114
P001126,8438 Jones Summit St,Jacksonville,FL,75204,Residential,1673684,2700,5,5,A00146
P001127,2329 James Stravenue Ter,Fort Worth,TX,87105,Commercial,1622578,22922,,8,A00140
P001128,7386 Jackson River Ct,Fort Worth,TX,89105,Commercial,1039500,45693,,,A00016
P001129,2511 John Park Blvd,Portland,OR,90803,Residential,941237,813,2,4,A00132
P001130,9659 Rodriguez Route Ct,San Diego,CA,85002,Commercial,510381,39281,,7,A00123
P001131,5618 Wheeler Avenue Ter,Charlotte,NC,78210,Residential,1246711,5211,3,3,A00095
P001132,8652 Cynthia Isle Ter,Memphis,TN,43206,Residential,877212,720,,1,A00095
P001133,358 Mathew Curve Ct,Austin,TX,85705,Residential,924848,5497,6,5,A00097
P001134,3363 Marc Points Ave,Seattle,WA,85705,Residential,1160107,,3,4,A00039
P001135,8007 Emily Dale Ave,Charlotte,NC,89109,Residential,1490569,4642,1,1,A00096
P001136,7464 Burton Estate Dr,Houston,TX,85704,Residential,327204,2272,3,3,A00041
P001137,8477 Stephen Pike Ln,Las Vegas,NV,87105,Residential,425373,2882,5,,A00036
P001138,8868 Watkins Fork Dr,Austin,TX,10002,Residential,1908920,1867,5,3,A00046
P001139,8613 Angel Vista Dr,Dallas,TX,80202,Residential,1122897,2047,2,,A00121
P001140,3617 Wayne Dale Blvd,Philadelphia,PA,95820,Commercial,903668,27982,,5,A00077
P001141,2058 james fords ct,Charlotte,NC,90802,Commercial,356304,43301,,9,A00139
P001142,4665 Bradley Mission Blvd,Colorado Springs,CO,33128,Residential,137357,5502,1,5,A00095
P001143,6721 Peterson Rue Rd,Boston,MA,64112,Commercial,235181,,,10,A00001
P001144,2370 JULIA STRAVENUE PL,Phoenix,AZ,90805,Commercial,1256576,45902,,6,A00008
P001145,3514 Christine Underpass Ln,Portland,OR,33129,Residential,1387942,968,3,4,A00141
P001146,4920 evans cliff way,Los Angeles,CA,32205,Commercial,431787,14059,,2,A00078
P001147,4173 Natalie Glens St,austin,TX,75208,Commercial,1366632,34491,,2,A00093
P001148,7820 James Glen Blvd,austin,TX,94107,Commercial,260943,48341,,4,A00058
P001149,6214 Margaret Forest Ter,Columbus,OH,80207,Commercial,829509,3629,,4,A00069
P001150,9078 Benjamin Causeway Blvd,Columbus,OH,92105,Commercial,255279,33407,,4,A00056
P001151,860 Victoria Pines Rd,Colorado Springs,CO,38112,Commercial,1270463,,,4,A00114
P001152,8602 Alex Ferry Way,Tucson,AZ,90805,Commercial,1534755,28749,,8,A00042
P001153,4152 Stephens Point Way,Charlotte,NC,77006,Residential,1550407,4715,5,2,A00031
P001154,7295 Sweeney Track Dr, Kansas City ,MO,21212,Commercial,1373482,49695,,4,A00095
P001155,9735 Kevin Viaduct Ln,Raleigh,NC,27610,Residential,567091,,4,3,A00110
P001156,7270 Hernandez Lake St,Nashville,TN,85004,Residential,1782615,,3,5,A00047
P001157,9253 Amber Garden Blvd,Boston,MA,90003,Commercial,1096557,41990,,7,A00026
P001158,1734 Rich Estate Rd,Memphis,TN,78703,Residential,763246,1278,6,5,A00006
P001159,170 Michael Via Pl,AUSTIN,TX,90813,Residential,217349,,4,2,A00060
P001160,2106 William Bypass Rd,phoenix,AZ,78712,Residential,1940517,2866,5,4,A00012
P001161,2632 Morgan Valleys Rd,JACKSONVILLE,FL,46201,Commercial,820794,2856,,6,A00040
P001162,5618 James Ports Ave,new york,NY,80211,Commercial,291109,47506,,9,A00135
P001163,948 Jeff Loaf Ave,LONG BEACH,CA,38111,Commercial,1819837,39071,,3,A00012
P001164,864 Mitchell Harbors Pl,Boston,MA,10010,Residential,1869726,4822,5,1,A00029
P001165,6404 Jared Brooks Ave,Chicago,IL,2109,Residential,477814,,6,3,A00152
P001166,306 Erica Green St,Portland,OR,90810,Residential,1559203,2393,4,3,A00066
P001167,774 Craig Crossroad Rd,Colorado Springs,CO,78703,Residential,1377831,5474,6,4,A00107
P001168,8720 Stanley Streets Pl,Miami,FL,23459,Residential,590459,4434,3,5,A00084
P001169,8212 Williamson Cape Ln,Albuquerque,NM,87104,Commercial,365738,,,3,A00056
P001170,4044 Heather Via Ter,BOSTON,MA,21201,Commercial,1002055,40591,,,A00033
P001171,830 DAWN PLAIN PL,dallas,TX,40209,Residential,1264984,2007,5,1,A00077
P001172,3723 Lindsey Mountains Dr,Raleigh,NC,28205,Commercial,277166,19399,,8,A00102
P001173,3497 Taylor Pass Ter,Mesa,AZ,40206,Commercial,1778014,48442,,4,A00027
P001174,7464 Jessica Road Way,Los Angeles,CA,48210,Commercial,1942267,3643,,6,A00022
P001175,9822 Christine Points Ave,Dallas,TX,46219,Commercial,872525,9184,,2,A00073
P001176,7263 Smith Fort Ct,Miami,FL,23458,Residential,117726,4760,3,4,A00056
P001177,7347 Linda Circle Ter,Indianapolis,IN,53210,Commercial,754097,48967,,6,A00120
P001178,1991 Melissa Loop Dr,Raleigh,NC,77005,Residential,1812337,3175,2,3,A00136
P001179,6347 Alexis Orchard Way,Fresno,CA,32201,Commercial,581102,,,4,A00151
P001180,821 Cruz Spurs Blvd,boston,MA,21202,Residential,1436814,5787,4,3,A00012
P001181,2743 Walsh Brook Blvd,san francisco,CA,30306,Residential,451692,3009,1,5,A00113
P001182,7424 Davis Skyway Dr,Mesa,AZ,28203,Residential,648108,3299,6,3,A00041
P001183,9428 Joseph Stravenue Ct,Houston,TX,68105,Residential,1533773,,2,2,A00092
P001184,1192 Fisher Rue Ave,Columbus,OH,33132,Commercial,1032191,45805,,,A00059
P001185,8522 Rodriguez Road Pl,indianapolis,IN,76101,Residential,1535962,1000,3,5,A00048
P001186,5146 Lauren Underpass Ave,San Francisco,CA,53209,Residential,624453,4365,5,1,A00151
P001187,5497 Kidd Lodge Rd,Columbus ,OH,95822,Residential,191701,1712,5,3,A00030
P001188,8758 Padilla Place Ct,Tucson,AZ,77005,Residential,1069171,1727,4,5,A00028
P001189,9802 Rick Courts Ter,Philadelphia,PA,53201,Residential,116254,3528,4,3,A00139
P001190,7767 Sarah Flat Blvd,COLUMBUS,OH,98103,Residential,1938757,3850,4,1,A00045
P001191,6266 Danielle Village Ln,Long Beach,CA,46204,Residential,1399496,3969,2,5,A00144
P001192,6626 Allen Manors Rd,Sacramento,CA,32204,Commercial,897861,2768,,4,A00009
P001193,5540 Moore View Blvd,Philadelphia,PA,85707,Residential,1570539,1531,4,2,A00085
P001194,4103 Wallace Valleys Ct,las vegas,NV,94109,Residential,1434241,3947,2,5,A00086
P001195,8770 Barbara Islands Blvd,Baltimore,MD,89102,Commercial,501132,31672,,6,A00142
P001196,1943 Ortega Mills Blvd,Baltimore,MD,40206,Residential,507260,2927,2,2,A00055
P001197,2352 Lynn Gardens Ln,las vegas,NV,95814,Residential,1658935,4918,4,5,A00055
P001198,2598 Pineda Meadows Way,miami,FL,2107,Residential,632746,1595,5,2,A00024
P001199,7009 Bradford Gardens Blvd,Charlotte,NC,87108,Residential,1055013,1276,3,1,A00033
P001200,338 Cannon Forks Blvd,Columbus,OH,23457,Commercial,1853190,,,1,A00104
P001201,6947 Lambert Hollow Blvd,Louisville,KY,2106,Residential,1406648,4445,1,2,A00114
P001202,6542 Gregory Summit Dr,nashville,TN,19104,Commercial,1206971,12481,,9,A00149
P001203,9737 Martin Springs Pl,Kansas City,MO,64109,Residential,1547760,2296,2,,A00130
P001204,1652 Koch Stream St,San Francisco,CA,40210,Commercial,1357526,29018,,7,A00111
P001205,5743 patricia river ct,Fort Worth,TX,53206,Residential,1379720,1375,5,2,A00018
P001206,3710 Catherine Drive Ct,Fresno,CA,38104,Commercial,1609205,29006,,1,A00076
P001207,4950 Pineda Isle Pl,Nashville,TN,78723,Residential,1571554,3651,5,2,A00077
P001208,7734 Charlotte Isle St,Mesa,AZ,46214,Commercial,430942,11584,,9,A00021
P001209,2648 Kenneth Fords Dr,Los Angeles,CA,28205,Residential,1527617,5742,4,5,A00152
P001210,3252 Weeks Roads Dr,Austin,TX,19113,Commercial,1102663,28275,,7,A00099
P001211,8424 Fields Causeway Ave,Milwaukee,WI,46220,Commercial,430291,46388,,6,A00107
P001212,7572 BROOKE RAPIDS BLVD,Fort Worth,TX,78704,Commercial,391594,49700,,4,A00078
P001213,2005 Timothy Skyway Dr,AUSTIN,TX,23459,Commercial,327481,1508,,9,A00148
P001214,977 Elliott Locks Pl,Long Beach,CA,90810,Residential,408688,1402,5,5,A00056
P001215,5448 Victoria Ridge Ter,Fort Worth,TX,85206,Commercial,1514054,25676,,5,A00064
P001216,3752 Maureen Ridges Blvd,Miami,FL,48208,Residential,1898315,3809,2,3,A00129
P001217,729 Matthew Cove Blvd,Boston,MA,27606,Residential,92376,,1,5,A00010
P001218,9783 Clark Circle Ter,BOSTON,MA,92107,Residential,652353,1355,1,5,A00027
P001219,2744 Michael Club Dr,Los Angeles,CA,85705,Residential,906567,1659,4,4,A00071
P001220,1687 Lisa Burgs Dr,Milwaukee,WI,27602,Commercial,251708,34148,,8,A00048
P001221,3769 Alexis Tunnel Dr,Tucson,AZ,77002,Commercial,394059,30430,,9,A00096
P001222,5158 Donald Lodge Dr,Miami,FL,19114,Residential,1401132,3731,3,3,A00086
P001223,7371 Hancock Village Dr,Jacksonville,FL,95818,Commercial,1255469,15666,,7,A00001
P001224,2326 Hart Shores Ln,Indianapolis,IN,53204,Commercial,575238,4077,,5,A00143
P001225,9947 Quinn Lodge Dr,Jacksonville,FL,94110,Commercial,1722119,40124,,1,A00141
P001226,3018 Mary Gateway Dr,sacramento,CA,30303,Commercial,1251629,1104,,10,A00128
P001227,8087 Crystal Village Way,Long Beach,CA,30310,Residential,1477374,5089,6,5,A00085
P001228,4902 Bridget Parkways Ct,San Diego,CA,32099,Residential,1408631,5269,5,3,A00089
